,title,content,token
272,Can someone use my debit card without my PIN?-!0,"{'Fund': 'Can someone use my debit card without my PIN?', 'Fund Detail': 'Fund: Can someone use my debit card without my PIN?;\nFund DetailNo, a Debit Card cannot be used without a PIN. However, as per RBI guidelines, Bank of Baroda has provided the facility of contactless at POS and can be managed by using BOB ATM/bob World App/bob World Internet/IVR. Transactions without a PIN can be done up to Rs. 5,000/-.', 'file_chunk_index': 0}",437
273,My debit card doesn’t work for online or international transactions.-!0,"{'Fund': 'My debit card doesn’t work for online or international transactions.', 'Fund Detail': 'Fund: My debit card doesn’t work for online or international transactions.;\nFund DetailAs per recent guidelines, at the time of issue/re-issue/renewal, all the debit cards will be enabled for use only at contact-based points of usage [viz. ATMs and Point of Sale (POS) devices] within India.\nThe debit cards which have never been used for online/international/contactless transactions shall be mandatorily disabled for this purpose. The enablement for the channels can be done through BOB ATM/bob World App (Mobile Banking)/bob World Internet (Internet Banking)/IVR.\nKindly use your card for first transaction on BOB ATM or Green PIN generation through BOB ATM/bob World App (Mobile Banking)/bob World Internet (Internet Banking)/IVR and then try of online transactions. Further, please note international usage / contactless facility can be enabled only for International / Contactless Debit Card variant.', 'file_chunk_index': 0}",1031
274,How many accounts maximum can be linked to my Debit Card and what is the procedure?-!0,"{'Fund': 'How many accounts maximum can be linked to my Debit Card and what is the procedure?', 'Fund Detail': 'Fund: How many accounts maximum can be linked to my Debit Card and what is the procedure?;\nFund DetailA maximum of 9 accounts held in the same name and same capacity can be linked to a Debit Card. Please submit request for linking of multiple accounts on your Debit Card to your base branch.', 'file_chunk_index': 0}",429
275,My Debit Card doesn’t work on ATMs. Why?-!0,"{'Fund': 'My Debit Card doesn’t work on ATMs. Why?', 'Fund Detail': 'Fund: My Debit Card doesn’t work on ATMs. Why?;\nFund DetailDebit Card does not work on ATMs due to some of the following reasons:\n\nYour debit card may be blocked. \nYou may not have swiped the card properly.\nYour card might have got damaged/deteriorated due to which it is not accepted by ATM where the card reader may be weak. In such case you may try at another ATM and if still does not work, request for a new card to your branch/contact centre.\nYour account may be inoperative or frozen at branch level due to some reason. Please contact your branch to know the account status.\nYou may be using the wrong PIN.\nConnectivity from the ATM has failed. In such case please try after some time or use another ATM.\nPlease check through BOB ATM or IVR or bob World or bob World Internet, if you have disabled the ATM channel', 'file_chunk_index': 0}",923
276,How many transactions for Current Account holders at other bank’s ATM Machine are free?-!0,"{'Fund': 'How many transactions for Current Account holders at other bank’s ATM Machine are free?', 'Fund Detail': 'Fund: How many transactions for Current Account holders at other bank’s ATM Machine are free?;\nFund DetailNo transactions are free.', 'file_chunk_index': 0}",273
277,How many attempts of wrong ATM PIN will lead to blocking of a Debit Card?-!0,"{'Fund': 'How many attempts of wrong ATM PIN will lead to blocking of a Debit Card?', 'Fund Detail': 'Fund: How many attempts of wrong ATM PIN will lead to blocking of a Debit Card?;\nFund DetailSoft blocking: After 3 attempts of wrong pin in a DAY (within 24 hrs.) debit card will be blocked for next 24 hrs.\nHard Blocking: After 12 attempts of wrong pin in a MONTH debit card will be blocked permanently.', 'file_chunk_index': 0}",432
278,Which of the following modes can be used for hot listing of Debit Card by the customer?-!0,"{'Fund': 'Which of the following modes can be used for hot listing of Debit Card by the customer?', 'Fund Detail': 'Fund: Which of the following modes can be used for hot listing of Debit Card by the customer?;\nFund DetailContact Centre/toll free numbers 18005700 \nbob World App (Mobile Banking).\nWhatsApp Banking.\nbob World Internet (Net Banking).\nBranch.', 'file_chunk_index': 0}",386
279,What are steps to be followed for hot listing of Debit Card by the customer through corresponding channels?-!0,"{'Fund': 'What are steps to be followed for hot listing of Debit Card by the customer through corresponding channels?', 'Fund Detail': 'Fund: What are steps to be followed for hot listing of Debit Card by the customer through corresponding channels?;\nFund DetailContact centre/toll free numbers 18005700.\n\nSteps to be followed:\n\nPress 2 to Continue.\nPress 1 Lost Card Option.\nPress 1 to Continue for Blocking the Debit Card.\nPress 1 to Block the Debit Card.\nEnter 14-digit Account number.\nEnter last 4-digit of the Debit card.\nPress 1 to confirm the Blocking of Debit Card.\n\nSMS of blocked Debit card will be sent at your registered mobile number.\n\nMobile banking (bob World App).\n\nLogin to Baroda bob World.\nClick on “Cards” given on the bottom of the home page.\nSelect “Debit Card Hot listing”.\nAll the Debit Cards (debit card in OPEN status) linked with customer ID will be displayed with\xa0BLOCK CARD button provided below each card.\nClick Block Card for the debit card to be blocked.\nEnter transaction PIN and click Okay.\nCard will be blocked instantly, and the customer will get success confirmation POP up on the screen and Text message on the customers registered mobile number.\nTo unblock the debit card customer will have to request at his branch.\n\n\n\n\xa0\n\nWhatsApp banking.\n\nSay “Hi” to Bank of Baroda’s WhatsApp Banking Number\xa08433 888 777.\nSelect Block Debit Card option.\nNow, select card number for blocking.\nClick confirm to block card.\nCard blocked successfully.\nSMS triggered to customer registered mobile number.\n\n\n\n\xa0\n\nNet banking (bob World Internet)\n\nLogin to bob World Internet.\nClick on “Services” tab.\nSelect “Service Requests”.\nSelect “New Requests”.\nClick on “Operative Accounts”.\nSelect “Block\xa0Debit Card”.\nSelect the debit card to be blocked and click continue.\nSelect reason of Blocking, enter remarks and transaction password.\nClick “Submit”.\nCard will be blocked instantly, and the customer will get confirmation on the screen.\nTo unblock the debit card customer will have to request at his branch.\n\n\n\n\xa0\n\nNearest Bank of Baroda branch.\nRequest for blocking of debit card can be submitted by visiting any nearest Bank of Baroda Branch.', 'file_chunk_index': 0}",2264
280,How to enable debit card transaction channel or set limit ?-!0,"{'Fund': 'How to enable debit card transaction channel or set limit ?', 'Fund Detail': 'Fund: How to enable debit card transaction channel or set limit ?;\nFund DetailAs per recent guidelines, at the time of issue / re-issue / renewal, all the debit card will be enabled for use only at contact-based points of usage [viz. ATMs and Point of Sale (PoS) devices] within India.\nTo enable the other transaction channels and setting transaction limit for your card, please log in to bob World (Mobile Banking) or bob World Internet (Internet Banking) or visit BOB ATM or call IVR 1800 5700.\n Kindly use your card for first transaction on ATM or Green PIN generation through bob World (Mobile Banking) or bob World Internet (Internet Banking) or visit BOB ATM or call IVR 1800 5700 and then try of Online transactions.', 'file_chunk_index': 0}",839
281,My Debit card doesn’t work for online or international transactions. Why  ?-!0,"{'Fund': 'My Debit card doesn’t work for online or international transactions. Why  ?', 'Fund Detail': 'Fund: My Debit card doesn’t work for online or international transactions. Why  ?;\nFund DetailAs per recent guidelines, at the time of issue / re-issue / renewal, all the debit card will be enabled for use only at contact-based points of usage [viz. ATMs and Point of Sale (PoS) devices] within India. To enable the other transaction channels, please log in to bob World (Mobile Banking) or bob World Internet (Internet Banking) or visit BOB ATM or call IVR 1800 5700.\nKindly use your card for first transaction on ATM or Green PIN generation through bob World (Mobile Banking) or bob World Internet (Internet Banking) or visit BOB ATM or call IVR 1800 5700 and then try of Online transactions.', 'file_chunk_index': 0}",825
